;< 0.5 cm;> 0.5-1 cm;> 1-2 cm;> 2-4 cm;> 4 cm;< 1 year;> 1 year;< 1;1;> 1;egg;larva;nymph;adult;ovoviviparity;isolated eggs, free;isolated eggs, cemented;clutches, cemented or fixed;clutches, free;clutches, terrestrial/in vegetation;asexual reproduction;aquatic passive;aquatic active;aerial passive;aerial active;eggs, statoblasts;cocoons, housings;diapause or dormancy;none;tegument;gill;plastron, spiracle;flier;swimmer;crawler;burrower;interstitial;attached;microorganisms, detritus (< 1mm);dead plant (>= 1mm);living microphytes;living macrophytes;dead animal (>= 1mm);living microinvertebrates;large animals;absorber, deposit feeder;shredder;scraper;filter-feeder;piercer;predator;parasite;river channel;banks, connected side-arms;ponds, pools, disconnected side-arms;marshes, peat bogs;temporary waters;lakes;crenon;epirithron;metarithron;hyporithron;epipotamon;metapotamon;estuary;outside river system;lowlands;piedmont level;alpine level;flags/boulders/cobbles/pebbles;gravel;sand;silt;macrophytes;microphytes;twigs/roots;organic detritus/litter;mud;null;slow (< 25 cm/s);medium (25-50 cm</s);fast (> 50 cm/s);oligotrophic;mesotrophic;eutrophic;freshwater;brackish water;cold (< 15°C);warm (> 15°C);eurythermic;xenosaprobic;oligosaprobic;b-mesosaprobic;a-mesosaprobic;polysaprobic;< 4;> 4-4.5;> 4.5-5;> 5-5.5;> 5.5-6;> 6;;;;;
CODE_TAXON;TAILLE_1;TAILLE_2;TAILLE_3;TAILLE_4;TAILLE_5;LONGEVITE_1;LONGEVITE_2;VOLTINISME_1;VOLTINISME_2;VOLTINISME_3;STADE_AQUATIQUE_1;STADE_AQUATIQUE_2;STADE_AQUATIQUE_3;STADE_AQUATIQUE_4;REPRODUCTION_1;REPRODUCTION_2;REPRODUCTION_3;REPRODUCTION_4;REPRODUCTION_5;REPRODUCTION_6;REPRODUCTION_7;DISPERSION_1;DISPERSION_2;DISPERSION_3;DISPERSION_4;RESISTANCE_1;RESISTANCE_2;RESISTANCE_3;RESISTANCE_4;RESPIRATION_1;RESPIRATION_2;RESPIRATION_3;LOCOMOTION_1;LOCOMOTION_2;LOCOMOTION_3;LOCOMOTION_4;LOCOMOTION_5;LOCOMOTION_6;NOURRITURE_1;NOURRITURE_2;NOURRITURE_3;NOURRITURE_4;NOURRITURE_5;NOURRITURE_6;NOURRITURE_7;ALIMENTATION_1;ALIMENTATION_2;ALIMENTATION_3;ALIMENTATION_4;ALIMENTATION_5;ALIMENTATION_6;ALIMENTATION_7;TRANSVERSAL_1;TRANSVERSAL_2;TRANSVERSAL_3;TRANSVERSAL_4;TRANSVERSAL_5;TRANSVERSAL_6;LONGITUDINAL_1;LONGITUDINAL_2;LONGITUDINAL_3;LONGITUDINAL_4;LONGITUDINAL_5;LONGITUDINAL_6;LONGITUDINAL_7;LONGITUDINAL_8;ALTITUDE_1;ALTITUDE_2;ALTITUDE_3;SUBSTRAT_1;SUBSTRAT_2;SUBSTRAT_3;SUBSTRAT_4;SUBSTRAT_5;SUBSTRAT_6;SUBSTRAT_7;SUBSTRAT_8;SUBSTRAT_9;COURANT_1;COURANT_2;COURANT_3;COURANT_4;TROPHIE_1;TROPHIE_2;TROPHIE_3;SALINITE_1;SALINITE_2;TEMPERATURE_1;TEMPERATURE_2;TEMPERATURE_3;SAPROBIE_1;SAPROBIE_2;SAPROBIE_3;SAPROBIE_4;SAPROBIE_5;PH_1;PH_2;PH_3;PH_4;PH_5;PH_6;GROUPE_BIO;GROUPE_ECO;GROUPE_BIOECO;SPEAR_SENSIBILITE;SPEAR_CLASSE
738;1;0;0;0;0;1;0;0;1;0;0.2;0.4;0;0.4;0;0;0;0.5;0;0.5;0;0;0.5;0.25;0.25;0;0;1;0;0;0;1;0.166666667;0.5;0.333333333;0;0;0;0;0;0;0.2;0;0.2;0.6;0;0;0;0;1;0;0;0;0.142857143;0.142857143;0.285714286;0.285714286;0.142857143;0;0.25;0.125;0.125;0;0;0;0.5;1;0;0;0.2;0;0;0;0.8;0;0;0;0;0.75;0.25;0;0;0.333333333;0.666666667;0;0.75;0.25;0;0;1;0;0.5;0.5;0;0;0.166666667;0.25;0.25;0.166666667;0.083333333;0.083333333;NA;NA;NA;-0.56;0
728;0;0.138335189;0.861664811;0;0;0.655334076;0.344665924;0;0.930832405;0.069167595;0.362648644;0.382410814;0;0.254940542;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.261527932;0;0.738472068;0;0.172332962;0;0.827667038;0.25;0.75;0;0;0;0;0;0;0;0;0;0.369284919;0.630715081;0;0;0;0;0.784583797;0.215416203;0;0;0.095740535;0.425556793;0.095740535;0.191481069;0.191481069;0.086166481;0.086166481;0;0;0.086166481;0.086166481;0.086166481;0.569167595;0.655334076;0.344665924;0;0.172332962;0;0;0;0.413833519;0;0;0.206916759;0.206916759;0.75;0.25;0;0;0.25;0.75;0;0.655334076;0.344665924;0.215416203;0;0.784583797;0;0.25;0.75;0;0;0.066666667;0.133333333;0.2;0.2;0.2;0.2;g;NA;e;-0.82;0
730;0;0;1;0;0;0.6;0.4;0;1;0;0.375;0.375;0;0.25;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.25;0;0.75;0;0.2;0;0.8;0.25;0.75;0;0;0;0;0;0;0;0;0;0.428571429;0.571428572;0;0;0;0;0.75;0.25;0;0;0.111111111;0.333333333;0.111111111;0.222222222;0.222222222;0.1;0.1;0;0;0.1;0.1;0.1;0.5;0.6;0.4;0;0.2;0;0;0;0.4;0;0;0.2;0.2;0.75;0.25;0;0;0.25;0.75;0;0.6;0.4;0.25;0;0.75;0;0.25;0.75;0;0;0.066666667;0.133333333;0.2;0.2;0.2;0.2;g;F;e;-0.82;0
2722;0;0;1;0;0;0.6;0.4;0;1;0;0.375;0.375;0;0.25;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.25;0;0.75;0;0.2;0;0.8;0.25;0.75;0;0;0;0;0;0;0;0;0;0.428571429;0.571428572;0;0;0;0;0.75;0.25;0;0;0.111111111;0.333333333;0.111111111;0.222222222;0.222222222;0.1;0.1;0;0;0.1;0.1;0.1;0.5;0.6;0.4;0;0.2;0;0;0;0.4;0;0;0.2;0.2;0.75;0.25;0;0;0.25;0.75;0;0.6;0.4;0.25;0;0.75;0;0.25;0.75;0;0;0.066666667;0.133333333;0.2;0.2;0.2;0.2;g;F;e;-0.82;0
2724;0;0;1;0;0;0.6;0.4;0;1;0;0.375;0.375;0;0.25;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.25;0;0.75;0;0.2;0;0.8;0.25;0.75;0;0;0;0;0;0;0;0;0;0.428571429;0.571428572;0;0;0;0;0.75;0.25;0;0;0.111111111;0.333333333;0.111111111;0.222222222;0.222222222;0.1;0.1;0;0;0.1;0.1;0.1;0.5;0.6;0.4;0;0.2;0;0;0;0.4;0;0;0.2;0.2;0.75;0.25;0;0;0.25;0.75;0;0.6;0.4;0.25;0;0.75;0;0.25;0.75;0;0;0.066666667;0.133333333;0.2;0.2;0.2;0.2;g;F;e;-0.82;0
731;0;1;0;0;0;1;0;0;0.5;0.5;0.285714286;0.428571429;0;0.285714286;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.333333333;0;0.666666667;0;0;0;1;0.25;0.75;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.5;0;0;0.25;0.25;0.75;0.25;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;g;G;e;-0.82;0
2725;0;1;0;0;0;1;0;0;0.5;0.5;0.285714286;0.428571429;0;0.285714286;0;0;0;0.25;0;0.75;0;0;0.4;0;0.6;0.333333333;0;0.666666667;0;0;0;1;0.25;0.75;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.5;0;0;0.25;0.25;0.75;0.25;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;g;G;e;-0.82;0
722;0;0;1;0;0;1;0;0;0.75;0.25;0.333333333;0.4;0;0.266666667;0;0;0.142857143;0;0;0.857142857;0;0.083333333;0.5;0;0.416666667;0;0;1;0;0;0;1;0.071428571;0.714285715;0.214285714;0;0;0;0;0;0;0;0;0.272727273;0.727272727;0;0;0;0;0.857142857;0.142857143;0;0.071428571;0.071428571;0.428571429;0.142857143;0;0.285714286;0;0.181818182;0.181818182;0.090909091;0;0;0;0.545454545;1;0;0;0;0;0;0.090909091;0.727272727;0;0;0.090909091;0.090909091;0.6;0.4;0;0;0.333333333;0.333333333;0.333333333;0.75;0.25;0;0;1;0;0.333333333;0.444444444;0.222222222;0;0.045454545;0.045454545;0.090909091;0.272727273;0.272727273;0.272727273;g;F;e;-0.56;0
723;0;0;1;0;0;1;0;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0;0.5;0;0.5;0;0;1;0;0;0;1;0;0.625;0.375;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;1;0;0;0;0.125;0.375;0.25;0;0.25;0;0.166666667;0.166666667;0.166666667;0;0;0;0.5;1;0;0;0;0;0;0;0.8;0;0;0;0.2;0.6;0.4;0;0;0.2;0.4;0.4;0.75;0.25;0;0;1;0;0.2;0.4;0.4;0;0.083333333;0.083333333;0.083333333;0.25;0.25;0.25;g;F;e;-0.56;0
2715;0;0;1;0;0;1;0;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0;0.5;0;0.5;0;0;1;0;0;0;1;0;0.625;0.375;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;1;0;0;0;0.125;0.375;0.25;0;0.25;0;0.166666667;0.166666667;0.166666667;0;0;0;0.5;1;0;0;0;0;0;0;0.8;0;0;0;0.2;0.6;0.4;0;0;0.2;0.4;0.4;0.75;0.25;0;0;1;0;0.2;0.4;0.4;0;0.083333333;0.083333333;0.083333333;0.25;0.25;0.25;g;F;e;-0.56;0
724;0;0;1;0;0;1;0;0;0.5;0.5;0.285714286;0.428571429;0;0.285714286;0;0;0.25;0;0;0.75;0;0.166666667;0.5;0;0.333333333;0;0;1;0;0;0;1;0.166666667;0.833333333;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0.166666667;0;0.5;0;0;0.333333333;0;0.2;0.2;0;0;0;0;0.6;1;0;0;0;0;0;0.166666667;0.666666667;0;0;0.166666667;0;0.6;0.4;0;0;0.5;0.25;0.25;0.75;0.25;0;0;1;0;0.5;0.5;0;0;0;0;0.1;0.3;0.3;0.3;g;F;e;-0.56;0
2716;0;0;1;0;0;1;0;0;0.5;0.5;0.285714286;0.428571429;0;0.285714286;0;0;0.25;0;0;0.75;0;0.166666667;0.5;0;0.333333333;0;0;1;0;0;0;1;0.166666667;0.833333333;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0.166666667;0;0.5;0;0;0.333333333;0;0.2;0.2;0;0;0;0;0.6;1;0;0;0;0;0;0.166666667;0.666666667;0;0;0.166666667;0;0.6;0.4;0;0;0.5;0.25;0.25;0.75;0.25;0;0;1;0;0.5;0.5;0;0;0;0;0.1;0.3;0.3;0.3;g;F;e;-0.56;0
720;0;0.5;0.5;0;0;0;1;0;1;0;0.333333333;0.333333333;0;0.333333333;0;0;1;0;0;0;0;0.5;0.5;0;0;0;0;1;0;0.333333333;0;0.666666667;0;0.25;0.375;0.375;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.6;0.2;0;0;0;0.2;0;0;0;0.3;0.3;0.3;0;0.1;1;0;0;0.333333333;0.2;0.066666667;0.066666667;0.2;0;0.066666667;0.066666667;0;0;0.285714286;0.428571429;0.285714286;1;0;0;1;0;0;0;1;0;0.333333333;0.666666667;0;0;0;0;0;0;0;1;g;C;g;-0.56;0
721;0;0.5;0.5;0;0;0;1;0;1;0;0.333333333;0.333333333;0;0.333333333;0;0;1;0;0;0;0;0.5;0.5;0;0;0;0;1;0;0.333333333;0;0.666666667;0;0.25;0.375;0.375;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.6;0.2;0;0;0;0.2;0;0;0;0.3;0.3;0.3;0;0.1;1;0;0;0.333333333;0.2;0.066666667;0.066666667;0.2;0;0.066666667;0.066666667;0;0;0.285714286;0.428571429;0.285714286;1;0;0;1;0;0;0;1;0;0.333333333;0.666666667;0;0;0;0;0;0;0;1;g;C;g;-0.56;0
2714;0;0.5;0.5;0;0;0;1;0;1;0;0.333333333;0.333333333;0;0.333333333;0;0;1;0;0;0;0;0.5;0.5;0;0;0;0;1;0;0.333333333;0;0.666666667;0;0.25;0.375;0.375;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.6;0.2;0;0;0;0.2;0;0;0;0.3;0.3;0.3;0;0.1;1;0;0;0.333333333;0.2;0.066666667;0.066666667;0.2;0;0.066666667;0.066666667;0;0;0.285714286;0.428571429;0.285714286;1;0;0;1;0;0;0;1;0;0.333333333;0.666666667;0;0;0;0;0;0;0;1;g;C;g;-0.56;0
725;0;0;0.488633351;0.511366649;0;0.70359723;0.29640277;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0.166666667;0.5;0;0.333333333;0.5;0;0.092805541;0.407194459;0.209280554;0;0.790719446;0;0.2;0.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0;0.215909521;0.323864282;0;0.244316676;0.215909521;0.116341274;0.116341274;0.116341274;0.147276454;0.03093518;0.03093518;0;0.441829363;1;0;0;0.148070712;0;0;0;0.370594934;0;0;0.222106069;0.259228285;0.627841662;0.372158338;0;0;0.162877784;0.674244433;0.162877784;0.79640277;0.20359723;0;0;1;0;0;0.79640277;0.20359723;0;0.101798615;0.101798615;0.132733795;0.132733795;0.132733795;0.398201385;g;F;e;-0.56;0
726;0;0;0.6;0.4;0;0.75;0.25;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0.166666667;0.5;0;0.333333333;0.5;0;0;0.5;0.2;0;0.8;0;0.2;0.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0;0.2;0.3;0;0.3;0.2;0.142857143;0.142857143;0.142857143;0.142857143;0;0;0;0.428571429;1;0;0;0.181818182;0;0;0;0.272727273;0;0;0.272727273;0.272727273;0.6;0.4;0;0;0.2;0.6;0.2;0.75;0.25;0;0;1;0;0;0.75;0.25;0;0.125;0.125;0.125;0.125;0.125;0.375;g;F;e;-0.56;0
2717;0;0;0.6;0.4;0;0.75;0.25;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0.166666667;0.5;0;0.333333333;0.5;0;0;0.5;0.2;0;0.8;0;0.2;0.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0;0.2;0.3;0;0.3;0.2;0.142857143;0.142857143;0.142857143;0.142857143;0;0;0;0.428571429;1;0;0;0.181818182;0;0;0;0.272727273;0;0;0.272727273;0.272727273;0.6;0.4;0;0;0.2;0.6;0.2;0.75;0.25;0;0;1;0;0;0.75;0.25;0;0.125;0.125;0.125;0.125;0.125;0.375;g;F;e;-0.56;0
727;0;0;0;1;0;0.5;0.5;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0.166666667;0.5;0;0.333333333;0.5;0;0.5;0;0.25;0;0.75;0;0.2;0.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0;0.285714286;0.428571429;0;0;0.285714286;0;0;0;0.166666667;0.166666667;0.166666667;0;0.5;1;0;0;0;0;0;0;0.8;0;0;0;0.2;0.75;0.25;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
2719;0;0;0;1;0;0.5;0.5;0;1;0;0.375;0.375;0;0.25;0;0;0;0;0;1;0;0.166666667;0.5;0;0.333333333;0.5;0;0.5;0;0.25;0;0.75;0;0.2;0.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.75;0.25;0;0;0.285714286;0.428571429;0;0;0.285714286;0;0;0;0.166666667;0.166666667;0.166666667;0;0.5;1;0;0;0;0;0;0;0.8;0;0;0;0.2;0.75;0.25;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
709;0.579677903;0.280854822;0.139467274;0;0;0.943979212;0.056020788;0;0.24045381;0.75954619;0.353026144;0.353026144;0;0.293947712;0;0;0.422909392;0.472295254;0;0.104795354;0;0.4188714;0.345503993;0.056548489;0.179076117;0;0;1;0;0.25456209;0;0.74543791;0.067242996;0.721807987;0.210949016;0;0;0;0;0.067842864;0.252088143;0.198250476;0.065659743;0.394996334;0.021162439;0;0.331888621;0.223507167;0;0.444604212;0;0;0.077592565;0.254313192;0.231350673;0.044877491;0.079604983;0.312261096;0.029055682;0.044617012;0.176460147;0.147404465;0.01556133;0.01556133;0;0.571340033;0.679750844;0.306980348;0.013268807;0.117193898;0.072602146;0.101978339;0.053623855;0.332053441;0.015370996;0.010320184;0.193590723;0.103266419;0.599125084;0.269031781;0.131843135;0;0.385907219;0.396410175;0.217682605;0.665100684;0.334899316;0;0;1;0;0.333169965;0.392827435;0.2740026;0;0.048281992;0.048281992;0.088446448;0.201346851;0.201346851;0.412295867;NA;NA;NA;-0.29;0
5196;0.086782253;0.567537943;0.345679803;0;0;0.861148395;0.138851605;0;0.595982291;0.404017709;0.375;0.375;0;0.25;0;0;0.221072582;0.519184495;0;0.259742922;0;0.057854836;0.400992807;0.140159551;0.400992807;0;0;1;0;0.166666667;0;0.833333333;0.166666667;0.833333333;0;0;0;0;0;0.168153482;0.251352756;0.117912175;0.162742458;0.290246881;0.009592248;0;0.289575505;0.227195983;0;0.483228512;0;0;0.028927418;0.140159551;0.352880894;0.111232133;0.140159551;0.226640454;0.072016626;0.110586516;0.110586516;0.03856989;0.03856989;0.03856989;0;0.591100671;0.575882349;0.391229945;0.032887706;0;0.034712901;0.069425803;0.060292228;0.475397834;0;0.025579327;0.334591906;0;0.717115143;0.282884857;0;0;0.302933529;0.418239883;0.278826588;0.565287099;0.434712901;0;0;1;0;0.302933529;0.322217715;0.374848756;0;0.096811555;0.096811555;0.196362087;0.203338267;0.203338267;0.203338267;NA;NA;NA;-0.29;0
712;0;0.4;0.6;0;0;1;0;0;0.6;0.4;0.375;0.375;0;0.25;0;0;0.25;0.5;0;0.25;0;0;0.428571429;0.142857143;0.428571429;0;0;1;0;0.166666667;0;0.833333333;0.166666667;0.833333333;0;0;0;0;0;0.111111111;0.222222222;0.111111111;0.222222222;0.333333333;0;0;0.2;0.2;0;0.6;0;0;0;0.142857143;0.428571429;0.142857143;0.142857143;0.142857143;0.125;0.125;0.125;0;0;0;0;0.625;0.6;0.4;0;0;0;0;0;0.6;0;0;0.4;0;0.75;0.25;0;0;0.166666667;0.5;0.333333333;0.6;0.4;0;0;1;0;0.166666667;0.333333333;0.5;0;0.125;0.125;0.1875;0.1875;0.1875;0.1875;g;G;d;-0.29;0
713;0;1;0;0;0;1;0;0;0.5;0.5;0.375;0.375;0;0.25;0;0;0.2;0.6;0;0.2;0;0;0.5;0;0.5;0;0;1;0;0.166666667;0;0.833333333;0.166666667;0.833333333;0;0;0;0;0;0.5;0.166666667;0;0.166666667;0.166666667;0;0;0.428571429;0.285714286;0;0.285714286;0;0;0;0.1;0.3;0.3;0.1;0.2;0;0.1;0.1;0.1;0.1;0.1;0;0.5;1;0;0;0;0;0;0;0.375;0;0;0.375;0.25;0.5;0.5;0;0;0.2;0.2;0.6;0.6;0.4;0;0;1;0;0;0.25;0.75;0;0.117647059;0.176470588;0.176470588;0.176470588;0.176470588;0.176470588;g;G;d;-0.29;0
716;0.25;0.75;0;0;0;0.6;0.4;0;0.5;0.5;0.375;0.375;0;0.25;0;0;0.166666667;0.5;0;0.333333333;0;0.166666667;0.333333333;0.166666667;0.333333333;0;0;1;0;0.166666667;0;0.833333333;0.166666667;0.833333333;0;0;0;0;0;0.3;0.3;0.1;0.1;0.2;0;0;0.428571429;0.285714286;0;0.285714286;0;0;0.083333333;0.166666667;0.25;0.083333333;0.166666667;0.25;0;0.1;0.1;0.1;0.1;0.1;0.1;0.4;0.6;0.4;0;0;0.1;0.2;0.1;0.3;0;0;0.3;0;0.6;0.4;0;0;0.375;0.375;0.25;0.5;0.5;0;0;1;0;0.375;0.375;0.25;0;0.071428571;0.071428571;0.214285714;0.214285714;0.214285714;0.214285714;g;F;d;-0.29;0
20578;0.25;0.75;0;0;0;1;0;0;0;1;0.375;0.375;0;0.25;0;0;0.25;0.75;0;0;0;0;0.75;0;0.25;0;0;1;0;0.166666667;0;0.833333333;0;1;0;0;0;0;0;0;0;0;0;0.75;0.25;0;0.25;0;0;0.75;0;0;0;0;0.333333333;0;0.333333333;0.333333333;0;0;0;0;0;0;0;1;0.75;0.25;0;0;0;0.222222222;0;0.333333333;0.222222222;0;0;0.222222222;0.666666667;0.333333333;0;0;0;0.75;0.25;0.6;0.4;0;0;1;0;0;0.75;0.25;0;0.133333333;0.133333333;0.133333333;0.2;0.2;0.2;g;G;e;NA;NA
718;0.25;0.75;0;0;0;1;0;0;0;1;0.375;0.375;0;0.25;0;0;0.25;0.75;0;0;0;0;0.75;0;0.25;0;0;1;0;0.166666667;0;0.833333333;0;1;0;0;0;0;0;0;0;0;0;0.75;0.25;0;0.25;0;0;0.75;0;0;0;0;0.333333333;0;0.333333333;0.333333333;0;0;0;0;0;0;0;1;0.75;0.25;0;0;0;0.222222222;0;0.333333333;0.222222222;0;0;0.222222222;0.666666667;0.333333333;0;0;0;0.75;0.25;0.6;0.4;0;0;1;0;0;0.75;0.25;0;0.133333333;0.133333333;0.133333333;0.2;0.2;0.2;g;G;e;-0.29;0
20396;1;0;0;0;0;1;0;0;0;1;0.333333333;0.333333333;0;0.333333333;0;0;0.6;0.4;0;0;0;0.75;0.25;0;0;0;0;1;0;0.333333333;0;0.666666667;0;0.6;0.4;0;0;0;0;0;0.285714286;0.285714286;0;0.428571429;0;0;0.375;0.25;0;0.375;0;0;0.125;0.375;0.125;0;0;0.375;0;0;0.25;0.25;0;0;0;0.5;0.75;0.25;0;0.222222222;0.111111111;0.111111111;0.055555556;0.222222222;0;0;0.111111111;0.166666667;0.5;0.25;0.25;0;0.5;0.333333333;0.166666667;0.75;0.25;0;0;1;0;0.4;0.4;0.2;0;0;0;0;0.2;0.2;0.6;e;D;d;NA;NA
719;1;0;0;0;0;1;0;0;0;1;0.333333333;0.333333333;0;0.333333333;0;0;0.6;0.4;0;0;0;0.75;0.25;0;0;0;0;1;0;0.333333333;0;0.666666667;0;0.6;0.4;0;0;0;0;0;0.285714286;0.285714286;0;0.428571429;0;0;0.375;0.25;0;0.375;0;0;0.125;0.375;0.125;0;0;0.375;0;0;0.25;0.25;0;0;0;0.5;0.75;0.25;0;0.222222222;0.111111111;0.111111111;0.055555556;0.222222222;0;0;0.111111111;0.166666667;0.5;0.25;0.25;0;0.5;0.333333333;0.166666667;0.75;0.25;0;0;1;0;0.4;0.4;0.2;0;0;0;0;0.2;0.2;0.6;e;D;d;-0.29;0
739;0;0.25;0.75;0;0;1;0;0;0.75;0.25;0;0.5;0;0.5;0;0;0.25;0;0;0.75;0;0.2;0.6;0;0.2;0;0;1;0;0;0;1;0.142857143;0.571428571;0.285714286;0;0;0;0;0;0;0;0.428571429;0.428571429;0.142857143;0;0;0;0;1;0;0;0;0.272727273;0.272727273;0.090909091;0.090909091;0.272727273;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0;0.454545455;1;0;0;0.333333333;0;0;0;0.444444444;0.111111111;0.111111111;0;0;0.5;0.5;0;0;0.2;0.6;0.2;0.75;0.25;0;0;1;0;0;0.4;0.6;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
740;0;0.25;0.75;0;0;1;0;0;0.75;0.25;0;0.5;0;0.5;0;0;0.25;0;0;0.75;0;0.2;0.6;0;0.2;0;0;1;0;0;0;1;0.142857143;0.571428571;0.285714286;0;0;0;0;0;0;0;0.428571429;0.428571429;0.142857143;0;0;0;0;1;0;0;0;0.272727273;0.272727273;0.090909091;0.090909091;0.272727273;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0;0.454545455;1;0;0;0.333333333;0;0;0;0.444444444;0.111111111;0.111111111;0;0;0.5;0.5;0;0;0.2;0.6;0.2;0.75;0.25;0;0;1;0;0;0.4;0.6;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
2739;0;0.25;0.75;0;0;1;0;0;0.75;0.25;0;0.5;0;0.5;0;0;0.25;0;0;0.75;0;0.2;0.6;0;0.2;0;0;1;0;0;0;1;0.142857143;0.571428571;0.285714286;0;0;0;0;0;0;0;0.428571429;0.428571429;0.142857143;0;0;0;0;1;0;0;0;0.272727273;0.272727273;0.090909091;0.090909091;0.272727273;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0.090909091;0;0.454545455;1;0;0;0.333333333;0;0;0;0.444444444;0.111111111;0.111111111;0;0;0.5;0.5;0;0;0.2;0.6;0.2;0.75;0.25;0;0;1;0;0;0.4;0.6;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
741;1;0;0;0;0;1;0;0;0;1;0.2;0.4;0;0.4;0;0;0.25;0;0;0.75;0;0;0.666666667;0;0.333333333;0.75;0;0.25;0;0;0;1;0.166666667;0.666666667;0.166666667;0;0;0;0;0;0;0;0.125;0.625;0.25;0;0;0;0;1;0;0;0;0.25;0.75;0;0;0;0;0.166666667;0.166666667;0;0;0;0;0.666666667;1;0;0;0.25;0;0;0;0.5;0;0.125;0;0.125;0.75;0.25;0;0;0.25;0.5;0.25;0.6;0.4;0;0;1;0;0.25;0.5;0.25;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
742;1;0;0;0;0;1;0;0;0;1;0.2;0.4;0;0.4;0;0;0.25;0;0;0.75;0;0;0.666666667;0;0.333333333;0.75;0;0.25;0;0;0;1;0.166666667;0.666666667;0.166666667;0;0;0;0;0;0;0;0.125;0.625;0.25;0;0;0;0;1;0;0;0;0.25;0.75;0;0;0;0;0.166666667;0.166666667;0;0;0;0;0.666666667;1;0;0;0.25;0;0;0;0.5;0;0.125;0;0.125;0.75;0.25;0;0;0.25;0.5;0.25;0.6;0.4;0;0;1;0;0.25;0.5;0.25;0;0;0;0.166666667;0.166666667;0.166666667;0.5;g;F;e;-0.56;0
743;0.482544567;0.517455433;0;0;0;1;0;0;0.581109402;0.418890598;0;0.5;0;0.5;0;0;0;0.548254457;0;0.451745543;0;0.2;0.503491087;0.096508913;0.2;0;0;1;0;0;0;1;0.2;0.8;0;0;0;0;0;0;0;0;0.198298796;0.344674691;0.457026513;0;0;0;0;0.75;0.25;0;0;0.325875565;0.259948684;0.097010902;0.057216166;0.259948684;0.086242572;0.086242572;0.096737349;0.096737349;0.096737349;0.053616063;0;0.483686745;0.672381685;0.327618315;0;0.342402756;0;0.14784441;0;0.43583063;0;0;0.073922205;0;0.491272283;0.379363858;0.129363858;0;0.471321449;0.264339276;0.264339276;0.75;0.25;0;0;1;0;0.388091575;0.451060236;0.160848189;0;0.040212047;0.040212047;0.145106024;0.25;0.25;0.274469882;g;NA;NA;-0.56;0
